timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-01-04 17:57:00,43990.64,44008.02,43951.11,43982.88,26.78109,2024-01-04 17:57:59.999,1177992.3983585,1109,10.78558,474431.0585829,0
2024-01-04 17:58:00,43982.88,43993.61,43968.51,43986.0,19.72495,2024-01-04 17:58:59.999,867527.7818306,842,9.13291,401662.1668047,0
2024-01-04 17:59:00,43985.99,43994.85,43985.99,43990.01,10.85397,2024-01-04 17:59:59.999,477489.0562122,424,7.04535,309935.8218074,0
2024-01-04 18:00:00,43990.01,44023.71,43985.99,44006.92,30.04456,2024-01-04 18:00:59.999,1322136.3712629,1392,12.29126,540858.6272974,0
2024-01-04 18:01:00,44006.92,44043.56,44006.92,44043.55,17.83481,2024-01-04 18:01:59.999,785232.1574119,894,11.34183,499340.3732613,0
2024-01-04 18:02:00,44043.55,44053.08,44011.78,44047.62,32.96761,2024-01-04 18:02:59.999,1451591.8323106,1028,21.16145,931665.9348006,0
2024-01-04 18:03:00,44047.62,44095.15,44047.62,44095.15,42.10142,2024-01-04 18:03:59.999,1855609.253516,1689,20.13201,887238.6491555,0
2024-01-04 18:04:00,44095.15,44097.5,44062.09,44062.09,32.93051,2024-01-04 18:04:59.999,1451710.3934228,900,10.49396,462640.4858475,0
2024-01-04 18:05:00,44062.09,44080.02,44051.2,44051.2,44.64049,2024-01-04 18:05:59.999,1967504.6502721,988,12.3456,544064.8810807,0
2024-01-04 18:06:00,44051.21,44087.9,44041.36,44087.89,63.73925,2024-01-04 18:06:59.999,2808213.4552078,1164,50.61988,2230228.3071993,0
2024-01-04 18:07:00,44087.89,44109.92,44066.6,44066.61,23.3084,2024-01-04 18:07:59.999,1027705.3445834,1162,8.12066,358061.6366635,0
2024-01-04 18:08:00,44066.6,44092.34,44066.6,44077.12,28.78707,2024-01-04 18:08:59.999,1268875.4414876,835,16.43681,724474.0799457,0
2024-01-04 18:09:00,44077.13,44101.1,44050.27,44050.27,36.34956,2024-01-04 18:09:59.999,1602519.9269523,950,7.65627,337465.6079055,0
2024-01-04 18:10:00,44050.28,44050.28,44016.96,44028.95,34.56851,2024-01-04 18:10:59.999,1522044.9178895,882,12.02947,529619.2495962,0
2024-01-04 18:11:00,44028.96,44036.53,44014.37,44014.38,26.2922,2024-01-04 18:11:59.999,1157587.7185747,747,10.78753,474946.1174013,0
2024-01-04 18:12:00,44014.37,44024.74,44010.23,44010.24,19.90121,2024-01-04 18:12:59.999,876040.1245131,754,8.65822,381123.0622631,0
2024-01-04 18:13:00,44010.23,44010.24,43962.33,43965.2,30.85641,2024-01-04 18:13:59.999,1357094.2553321,1158,11.30035,496939.1045422,0
2024-01-04 18:14:00,43965.21,43983.61,43965.2,43978.01,21.18374,2024-01-04 18:14:59.999,931532.5931274,742,14.28244,628029.7912457,0
2024-01-04 18:15:00,43978.02,43979.05,43970.11,43978.0,17.68674,2024-01-04 18:15:59.999,777805.0907873,632,9.02663,396957.1203811,0
2024-01-04 18:16:00,43977.99,44028.0,43977.95,44028.0,20.7891,2024-01-04 18:16:59.999,914541.178934,825,16.5203,726772.9889897,0
2024-01-04 18:17:00,44027.99,44049.47,44021.11,44046.1,28.30209,2024-01-04 18:17:59.999,1246393.9445278,1019,15.20968,669800.4121366,0
2024-01-04 18:18:00,44046.1,44049.99,44046.09,44049.99,10.26837,2024-01-04 18:18:59.999,452317.4714607,482,7.55845,332946.4118913,0
2024-01-04 18:19:00,44049.98,44049.99,43988.63,43988.64,18.86771,2024-01-04 18:19:59.999,830662.4806308,829,2.54908,112215.8877562,0
2024-01-04 18:20:00,43988.63,43988.64,43930.43,43939.09,31.0416,2024-01-04 18:20:59.999,1364423.3104267,1311,11.40734,501366.2478491,0
2024-01-04 18:21:00,43939.1,43939.1,43905.22,43910.08,49.41578,2024-01-04 18:21:59.999,2170126.7211716,1484,16.76239,736034.2955631,0
2024-01-04 18:22:00,43910.07,43916.06,43881.31,43906.0,42.77682,2024-01-04 18:22:59.999,1877897.5610667,1334,11.5291,506056.4866243,0
2024-01-04 18:23:00,43906.0,44043.93,43905.99,44037.6,43.67704,2024-01-04 18:23:59.999,1920880.8714867,1569,26.6113,1170132.4068164,0
2024-01-04 18:24:00,44037.59,44037.6,43987.95,44020.02,39.26856,2024-01-04 18:24:59.999,1728143.3427075,1455,21.89404,963458.0390052,0
2024-01-04 18:25:00,44020.02,44040.28,43996.29,44033.84,17.47414,2024-01-04 18:25:59.999,769229.5274857,818,6.72254,295904.4267235,0
2024-01-04 18:26:00,44033.84,44037.68,44001.36,44009.99,22.65273,2024-01-04 18:26:59.999,997095.0332593,814,11.82979,520706.6652511,0
2024-01-04 18:27:00,44009.99,44009.99,43991.34,43997.44,21.19352,2024-01-04 18:27:59.999,932430.3949752,612,12.73074,560083.1362718,0
2024-01-04 18:28:00,43997.45,44011.1,43991.36,44011.1,17.73973,2024-01-04 18:28:59.999,780512.149178,719,11.47665,504942.1698909,0
2024-01-04 18:29:00,44011.09,44011.1,43973.6,43976.26,21.34263,2024-01-04 18:29:59.999,938811.7249174,654,10.5964,466002.5450959,0
2024-01-04 18:30:00,43976.26,44014.37,43976.25,44008.36,26.81175,2024-01-04 18:30:59.999,1179681.9016642,858,18.92935,832791.153359,0
2024-01-04 18:31:00,44008.35,44037.68,44008.35,44011.89,23.34924,2024-01-04 18:31:59.999,1027872.4250442,880,10.40169,457869.7700557,0
2024-01-04 18:32:00,44011.9,44019.54,44009.69,44019.53,7.91593,2024-01-04 18:32:59.999,348395.7102524,368,6.01454,264712.2778317,0
2024-01-04 18:33:00,44019.54,44035.93,44014.01,44018.19,19.26202,2024-01-04 18:33:59.999,848039.6488165,768,7.93997,349565.778411,0
2024-01-04 18:34:00,44018.18,44018.19,44002.51,44002.51,12.48296,2024-01-04 18:34:59.999,549370.2430881,561,1.01579,44707.1564485,0
2024-01-04 18:35:00,44002.52,44027.08,44002.51,44013.82,22.33201,2024-01-04 18:35:59.999,982904.0740051,765,12.8428,565196.4880869,0
2024-01-04 18:36:00,44013.82,44013.82,43981.55,43990.01,19.21609,2024-01-04 18:36:59.999,845400.2105495,700,3.25892,143370.9702714,0
2024-01-04 18:37:00,43990.02,43990.02,43981.55,43983.55,5.82048,2024-01-04 18:37:59.999,256007.6222153,366,2.69794,118661.4502121,0
2024-01-04 18:38:00,43983.55,43986.07,43976.26,43976.27,11.25463,2024-01-04 18:38:59.999,495001.8188183,500,2.37866,104616.7882941,0
2024-01-04 18:39:00,43976.26,44075.88,43976.26,44069.99,31.78114,2024-01-04 18:39:59.999,1399492.1683104,1526,25.77201,1134916.2644762,0
2024-01-04 18:40:00,44069.98,44088.29,44046.14,44064.01,47.97798,2024-01-04 18:40:59.999,2114512.3739932,1902,25.99437,1145540.5713516,0
2024-01-04 18:41:00,44064.01,44100.0,44062.9,44090.01,25.26128,2024-01-04 18:41:59.999,1113525.8315402,1139,17.87015,787705.4130111,0
2024-01-04 18:42:00,44090.0,44090.01,44074.01,44078.29,20.62057,2024-01-04 18:42:59.999,908963.4419271,783,12.48821,550446.4003685,0
2024-01-04 18:43:00,44078.28,44078.29,44060.75,44067.38,10.09982,2024-01-04 18:43:59.999,445065.7175593,544,4.90471,216134.1533033,0
2024-01-04 18:44:00,44067.39,44090.0,44067.34,44080.78,16.25769,2024-01-04 18:44:59.999,716592.7743014,740,11.01136,485344.2951912,0
2024-01-04 18:45:00,44080.77,44122.01,44076.65,44122.01,18.11534,2024-01-04 18:45:59.999,798767.3713342,1013,13.52007,596155.1187839,0
2024-01-04 18:46:00,44122.01,44122.01,44091.99,44108.87,27.25413,2024-01-04 18:46:59.999,1202088.8427309,948,11.89466,524579.9613226,0
2024-01-04 18:47:00,44108.87,44152.09,44091.11,44091.11,59.9576,2024-01-04 18:47:59.999,2645102.4024606,2526,30.92368,1364140.7458699,0
2024-01-04 18:48:00,44091.12,44116.0,44091.11,44109.2,26.99674,2024-01-04 18:48:59.999,1190500.7729424,896,20.68479,912117.1238095,0
2024-01-04 18:49:00,44109.19,44111.9,44096.0,44096.01,11.95548,2024-01-04 18:49:59.999,527262.6424325,617,4.25909,187839.0599009,0
2024-01-04 18:50:00,44096.01,44115.01,44081.1,44091.1,24.49404,2024-01-04 18:50:59.999,1080066.5674631,1043,8.08111,356328.6898493,0
2024-01-04 18:51:00,44091.1,44091.1,44052.27,44056.96,17.52699,2024-01-04 18:51:59.999,772439.1581398,731,4.49584,198106.777414,0
2024-01-04 18:52:00,44056.95,44064.52,44048.94,44059.07,17.96368,2024-01-04 18:52:59.999,791420.537187,700,8.3293,366949.4552384,0
2024-01-04 18:53:00,44059.07,44073.62,44051.1,44073.61,18.97979,2024-01-04 18:53:59.999,836205.5746658,728,11.75975,518092.9507746,0
2024-01-04 18:54:00,44073.62,44079.86,44059.41,44061.1,18.55373,2024-01-04 18:54:59.999,817649.9316184,773,4.69731,206983.0496437,0
2024-01-04 18:55:00,44061.11,44066.34,44054.0,44054.01,9.89636,2024-01-04 18:55:59.999,436049.9572997,608,5.13792,226389.4521528,0
2024-01-04 18:56:00,44054.0,44079.6,44054.0,44055.95,19.22306,2024-01-04 18:56:59.999,846977.5961131,784,11.04741,486755.1383809,0
2024-01-04 18:57:00,44055.95,44091.1,44049.72,44074.13,27.99317,2024-01-04 18:57:59.999,1233719.4359155,877,13.73092,605033.2711321,0
2024-01-04 18:58:00,44074.14,44074.14,44058.05,44058.06,14.38784,2024-01-04 18:58:59.999,634018.2676321,491,6.78113,298802.8588419,0
2024-01-04 18:59:00,44058.07,44063.88,44048.95,44048.96,18.44293,2024-01-04 18:59:59.999,812540.5101219,488,4.5207,199171.8476427,0
2024-01-04 19:00:00,44048.95,44081.1,44040.15,44076.0,23.56844,2024-01-04 19:00:59.999,1038617.1549808,899,11.26181,496239.4766802,0
2024-01-04 19:01:00,44076.01,44086.46,44076.0,44080.62,22.42043,2024-01-04 19:01:59.999,988284.647246,1135,7.45079,328417.3909774,0
2024-01-04 19:02:00,44080.62,44126.0,44076.01,44125.7,33.51714,2024-01-04 19:02:59.999,1478110.5891871,912,27.44481,1210309.8885234,0
2024-01-04 19:03:00,44125.7,44174.6,44120.42,44174.59,30.65028,2024-01-04 19:03:59.999,1352820.2089469,1125,24.56196,1084109.3230703,0
2024-01-04 19:04:00,44174.6,44195.99,44151.88,44177.88,40.60193,2024-01-04 19:04:59.999,1793715.7016812,1722,15.98682,706191.3973907,0
2024-01-04 19:05:00,44177.88,44196.6,44149.22,44154.9,65.8301,2024-01-04 19:05:59.999,2907982.5723446,1274,33.07488,1460889.9869252,0
2024-01-04 19:06:00,44154.9,44182.0,44154.9,44181.09,48.86052,2024-01-04 19:06:59.999,2158358.1778132,1128,22.829,1008348.8308135,0
2024-01-04 19:07:00,44181.1,44200.0,44172.15,44172.16,41.82554,2024-01-04 19:07:59.999,1848183.2115533,1363,20.02421,884801.434773,0
2024-01-04 19:08:00,44172.15,44172.16,44148.49,44155.63,24.71032,2024-01-04 19:08:59.999,1091143.1220364,750,11.87186,524180.1189508,0
2024-01-04 19:09:00,44155.64,44156.04,44148.5,44154.09,19.89805,2024-01-04 19:09:59.999,878553.2188799,666,14.61374,645224.7548704,0
2024-01-04 19:10:00,44154.09,44180.25,44129.63,44176.5,44.79497,2024-01-04 19:10:59.999,1977936.028288,1303,21.49867,949178.9499763,0
2024-01-04 19:11:00,44176.49,44186.2,44176.49,44180.76,23.36538,2024-01-04 19:11:59.999,1032347.2663423,952,11.05894,488590.9255613,0
2024-01-04 19:12:00,44180.75,44257.0,44180.75,44189.7,92.94146,2024-01-04 19:12:59.999,4110000.6517388,3241,49.38228,2183594.7940338,0
2024-01-04 19:13:00,44189.7,44218.96,44186.97,44206.49,20.26349,2024-01-04 19:13:59.999,895801.9250736,781,11.45132,506200.1949874,0
2024-01-04 19:14:00,44206.48,44235.71,44206.48,44213.52,25.57311,2024-01-04 19:14:59.999,1130753.6763956,952,17.51352,774334.9197862,0
2024-01-04 19:15:00,44213.52,44251.01,44208.67,44251.0,24.54398,2024-01-04 19:15:59.999,1085685.0320653,1060,12.00446,531008.2579169,0
2024-01-04 19:16:00,44251.01,44251.01,44182.26,44188.01,19.48687,2024-01-04 19:16:59.999,861679.6451667,975,5.05458,223534.7023233,0
2024-01-04 19:17:00,44188.01,44257.0,44188.0,44256.99,31.541,2024-01-04 19:17:59.999,1394648.0834196,1164,19.14924,846670.0728026,0
2024-01-04 19:18:00,44257.0,44342.0,44256.99,44342.0,118.23026,2024-01-04 19:18:59.999,5238698.3413684,5274,86.62381,3837947.9084591,0
2024-01-04 19:19:00,44341.99,44409.0,44341.99,44353.97,139.2374,2024-01-04 19:19:59.999,6179382.8099815,6149,79.56475,3530866.5679767,0
2024-01-04 19:20:00,44353.98,44358.06,44300.0,44328.58,44.98846,2024-01-04 19:20:59.999,1994097.5561626,1826,14.9818,663976.7825202,0
2024-01-04 19:21:00,44328.59,44403.82,44295.92,44377.29,102.3871,2024-01-04 19:21:59.999,4542553.8905906,3375,62.1984,2758880.6055969,0
2024-01-04 19:22:00,44377.29,44397.6,44341.1,44341.1,39.21961,2024-01-04 19:22:59.999,1740204.0823666,1230,23.4527,1040544.8244394,0
2024-01-04 19:23:00,44341.11,44376.42,44318.02,44318.03,36.82786,2024-01-04 19:23:59.999,1633236.2210349,1563,16.28456,722150.037947,0
2024-01-04 19:24:00,44318.03,44338.07,44310.01,44311.26,22.22287,2024-01-04 19:24:59.999,985064.1625315,903,9.49527,420855.6264808,0
2024-01-04 19:25:00,44311.25,44381.99,44311.25,44325.56,33.44193,2024-01-04 19:25:59.999,1483106.2200941,1758,18.9564,840595.4335313,0
2024-01-04 19:26:00,44325.57,44374.7,44325.56,44327.11,16.90564,2024-01-04 19:26:59.999,749720.6509917,1050,9.26095,410694.6270144,0
2024-01-04 19:27:00,44327.1,44397.5,44324.01,44396.0,63.74326,2024-01-04 19:27:59.999,2827345.297644,2780,39.56141,1754651.13282,0
2024-01-04 19:28:00,44396.01,44419.62,44376.26,44413.99,47.23147,2024-01-04 19:28:59.999,2096832.8702526,2983,25.01444,1110551.0609712,0
2024-01-04 19:29:00,44413.99,44414.0,44381.1,44384.21,32.05327,2024-01-04 19:29:59.999,1423025.6247531,1110,14.56605,646643.4332547,0
2024-01-04 19:30:00,44384.21,44414.0,44368.72,44414.0,27.9841,2024-01-04 19:30:59.999,1242167.5447535,1289,12.98957,576580.559791,0
2024-01-04 19:31:00,44414.0,44437.5,44365.0,44365.01,81.51264,2024-01-04 19:31:59.999,3619732.3779461,2393,38.23515,1697957.9279885,0
2024-01-04 19:32:00,44365.0,44365.01,44209.58,44214.32,134.86999,2024-01-04 19:32:59.999,5970569.2656366,4014,53.88586,2385288.6333727,0
2024-01-04 19:33:00,44214.31,44263.54,44214.31,44225.11,68.52356,2024-01-04 19:33:59.999,3030989.6469751,2027,39.18435,1733138.0017647,0
2024-01-04 19:34:00,44225.12,44268.1,44225.11,44235.6,54.9464,2024-01-04 19:34:59.999,2431254.0031421,1470,29.30553,1296631.4421923,0
2024-01-04 19:35:00,44235.61,44235.61,44194.29,44219.55,58.81282,2024-01-04 19:35:59.999,2600146.0704483,1667,23.0333,1018223.7412595,0
2024-01-04 19:36:00,44219.55,44254.0,44201.4,44251.07,17.25894,2024-01-04 19:36:59.999,763327.3255253,928,12.52545,553975.8616484,0
2024-01-04 19:37:00,44251.07,44261.1,44160.69,44164.11,62.52518,2024-01-04 19:37:59.999,2764039.4763042,2108,18.61898,823073.5626922,0
2024-01-04 19:38:00,44164.11,44180.0,44101.47,44112.69,47.05299,2024-01-04 19:38:59.999,2077469.56618,2223,17.86245,788522.9996343,0
2024-01-04 19:39:00,44112.69,44124.0,44031.1,44122.02,101.51989,2024-01-04 19:39:59.999,4474483.0215358,3383,44.22369,1949298.7612861,0
2024-01-04 19:40:00,44122.02,44122.02,44083.76,44113.4,33.17522,2024-01-04 19:40:59.999,1463043.902287,1245,15.7543,694740.0840208,0
2024-01-04 19:41:00,44113.4,44118.69,44071.1,44071.11,24.19243,2024-01-04 19:41:59.999,1066853.9206242,942,12.04973,531371.2087208,0
2024-01-04 19:42:00,44071.1,44109.65,44044.12,44083.76,36.11184,2024-01-04 19:42:59.999,1591651.9580883,1401,22.96608,1012253.1318919,0
